total_marks,list_of_countries,what_is_your_year_of_birth_just_the_year,how_do_you_describe_yourself___selected_choice,what_is_your_first_degree_subject_area,student_id,date_range,monday,tuesday,wednesday,thursday,friday,saturday,sunday,student_time_in_course,avg_time_per_user,total_items,total_logins,std_act_assignments,std_act_learning_materials,std_act_module_information_handbook,std_act_reading_list,std_act_week1,std_act_week2,no_of_times_accessed_assignments,no_of_times_accessed_learning_materials,no_of_times_accessed_module_information_handbook,no_of_times_accessed_reading_list,no_of_times_week1,no_of_times_week2,initial_access_assignments,initial_access_learning_materials,initial_access_information_handbook,initial_access_reading_list,initial_access_week1,initial_access_week2,main_week,std_act_week3,no_of_times_week3,initial_access_week3,std_act_df5,no_of_times_week4,initial_access_week4,std_act_week4,std_act_week5,std_act_week6,std_act_week7,no_of_times_week5,no_of_times_week6,no_of_times_week7,initial_access_week5,initial_access_week6,initial_access_week7,std_act_week8,no_of_times_week8,initial_access_week8,std_act_week9,no_of_times_week9,initial_access_week9,std_act_week10,no_of_times_week10,initial_access_week10,std_act_week_11_feedback,no_of_times_week11_feedback,initial_access_week11_feedback
76.0,Malaysia,1993,Male,CAH17-01	Business and management,44,03/10/22 - 09/10/22,0.0047216666666666665,2.238888333333333,0.0,0.0,0.0,0.009445000000000002,0.0,02:15:11,01:19:38,8,14,0.0,1.2108333333333334,0.007500000000000001,0.01694333333333333,0.3811116666666666,0.0,0,8,3,6,6,0,NA,2022-10-04 10:40:11.942000,2022-10-03 17:10:12.041000,2022-10-03 17:10:14.613000,2022-10-04 10:41:19.194000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67.0,Thailand,1993,Male,CAH10-01	Engineering,45,03/10/22 - 09/10/22,0.0,4.13,0.0,0.0,0.0,0.0,0.003055,04:07:59,01:19:38,2,2,0.0,0.0022216666666666665,0.0,0.0,1.445555,0.0,0,3,0,0,3,0,NA,2022-10-04 11:28:26.848000,NA,NA,2022-10-04 11:28:31.844000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65.0,India,1994,Male,CAH17-01	Business and management,46,03/10/22 - 09/10/22,0.008333333333333333,0.5780550000000001,0.0,0.0,0.0,0.0,0.0,00:35:11,01:19:38,7,7,0.0,0.0027783333333333336,0.008888333333333333,0.025278333333333333,0.3733333333333333,0.0,0,2,3,2,2,0,NA,2022-10-04 19:29:20.324000,2022-10-04 19:23:10.754000,2022-10-04 19:53:28.781000,2022-10-04 19:29:25.174000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66.0,United Kingdom of Great Britain and Northern Ireland,1997,Female,"CAH26-01 Geography, earth and environmental studies",47,03/10/22 - 09/10/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:19:38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.0,Malaysia,1992,Male,CAH25-01	Creative arts and design,48,03/10/22 - 09/10/22,0.0,0.7683333333333333,0.019166666666666665,0.0,0.0,0.0,0.0,00:47:15,01:19:38,6,8,0.0,0.004166666666666667,0.0013883333333333332,0.0022216666666666665,0.6405550000000001,0.0,0,7,3,1,5,0,NA,2022-10-04 13:11:03.966000,2022-10-04 13:11:02.520000,2022-10-04 13:18:39.871000,2022-10-04 13:11:06.597000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68.0,Nigeria,1984,Female,CAH11-01	Computing,49,03/10/22 - 09/10/22,0.0,0.026388333333333337,0.0,0.0,0.0,0.0,0.0,00:01:35,01:19:38,3,3,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0,1,0,0,1,0,NA,2022-10-04 15:55:40.195000,NA,NA,2022-10-04 15:55:42.927000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57.0,Nigeria,1992,Male,CAH11-01	Computing,50,03/10/22 - 09/10/22,0.5,4.597778333333333,0.0,0.0,0.0,0.359445,0.0,05:27:26,01:19:38,4,9,0.0,0.0027783333333333336,0.0008333333333333334,0.0033333333333333335,1.623055,0.0,0,3,1,2,3,0,NA,2022-10-03 11:56:58.928000,2022-10-03 11:57:33.802000,2022-10-03 11:57:53.976000,2022-10-03 11:57:03.011000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67.0,Nigeria,1998,Female,CAH16-01	Law,51,03/10/22 - 09/10/22,0.22333333333333333,0.08138833333333334,0.0,0.0,0.0,0.0,0.0,00:18:17,01:19:38,3,6,0.0,0.0013883333333333332,0.09583333333333334,0.0,0.023611666666666663,0.0,0,2,3,0,2,0,NA,2022-10-03 11:10:40.459000,2022-10-03 11:06:59.337000,NA,2022-10-03 11:10:43.544000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.0,Nigeria,1991,Female,CAH10-03	Materials and technology,52,03/10/22 - 09/10/22,0.021111666666666664,0.07027833333333335,0.0,0.0,0.0,0.0,0.0,00:05:29,01:19:38,1,2,0.0,0.0,0.0,0.0,0.010555,0.0,0,0,0,0,2,0,NA,NA,NA,NA,2022-10-04 14:49:40.154000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67.0,Nigeria,2001,Female,CAH09-01	Mathematical sciences,53,03/10/22 - 09/10/22,0.0,0.0,0.0,0.0,0.023611666666666663,0.0,0.0,00:01:25,01:19:38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68.0,Nigeria,1979,Female,CAH11-01	Computing,54,03/10/22 - 09/10/22,1.550555,1.8188883333333332,0.17722333333333334,1.1683333333333332,0.0,0.0,0.0,04:42:54,01:19:38,12,17,0.0,1.2197216666666664,0.15888833333333335,0.07083333333333333,1.81861,0.0,0,7,4,4,6,0,NA,2022-10-03 14:03:21.571000,2022-10-03 13:02:41.652000,2022-10-03 12:56:38.302000,2022-10-03 13:02:00.897000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66.0,Nigeria,1986,Female,CAH10-03	Materials and technology,55,03/10/22 - 09/10/22,0.0,3.5697216666666667,0.0,0.0,0.0,0.0,0.0,03:34:11,01:19:38,4,4,0.0,0.0025,0.0033333333333333335,0.0,0.9191666666666667,0.0,0,3,2,0,2,0,NA,2022-10-04 14:05:08.209000,2022-10-04 14:05:05.444000,NA,2022-10-04 14:05:11.634000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.0,Nigeria,1986,Female,CAH11-01	Computing,56,03/10/22 - 09/10/22,0.0,1.1913883333333333,0.5127783333333333,0.14222166666666666,0.0,0.256945,0.0,02:06:12,01:19:38,5,7,0.0,0.0025,0.0016666666666666668,0.13333333333333333,0.29416666666666663,0.0,0,3,1,2,2,0,NA,2022-10-05 11:51:31.935000,2022-10-05 13:34:22.476000,2022-10-06 13:13:54.977000,2022-10-05 11:51:34.819000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55.0,Nigeria,1990,Female,CAH17-01	Business and management,57,03/10/22 - 09/10/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:19:38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66.0,Nigeria,1992,Male,CAH03-01	Biosciences,58,03/10/22 - 09/10/22,0.009166666666666667,1.5661116666666668,0.011945,0.0,0.0,0.0,0.0,01:35:14,01:19:38,4,4,0.0,0.0013883333333333332,0.059445,0.0,0.3977783333333333,0.0,0,2,1,0,2,0,NA,2022-10-04 14:07:10.456000,2022-10-04 14:03:36.729000,NA,2022-10-04 14:07:12.643000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.0,Sri Lanka,1991,Male,CAH10-01	Engineering,59,03/10/22 - 09/10/22,0.0,0.034166666666666665,0.0,0.0,0.0,0.0,0.0,00:02:03,01:19:38,2,2,0.0,0.0,0.0,0.0,0.0027783333333333336,0.0,0,0,1,0,1,0,NA,NA,2022-10-04 14:09:44.678000,NA,2022-10-04 14:09:35.065000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59.0,Viet Nam,1997,Female,CAH17-01	Business and management,60,03/10/22 - 09/10/22,0.05611166666666667,2.1025,0.9058333333333334,0.6322216666666667,2.778611666666667,0.018888333333333333,1.7872216666666667,08:16:53,01:19:38,6,38,0.0,0.2072216666666667,0.21138833333333334,0.641945,5.490553333333334,0.0,0,33,10,12,19,0,NA,2022-10-03 16:37:49.588000,2022-10-03 16:38:12.527000,2022-10-03 16:38:25.594000,2022-10-03 16:37:51.503000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.0,India,1993,Female,CAH10-01	Engineering,61,03/10/22 - 09/10/22,0.0525,2.0827766666666667,0.31805500000000003,0.0,0.0,0.0,0.0,02:27:11,01:19:38,6,12,0.0,0.7930550000000001,0.0022216666666666665,0.003888333333333333,0.6147233333333334,0.0,0,5,1,5,3,0,NA,2022-10-04 14:02:29.892000,2022-10-04 15:44:39.076000,2022-10-03 22:18:49.312000,2022-10-04 14:02:34.677000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.0,Turkey,1996,Male,CAH17-01	Business and management,62,03/10/22 - 09/10/22,0.0,0.027778333333333332,0.0,0.0,0.0,0.0,0.0,00:01:40,01:19:38,2,4,0.0,0.015554999999999998,0.0,0.0,0.0,0.0,0,2,0,0,2,0,NA,2022-10-04 15:47:06.116000,NA,NA,2022-10-04 15:48:00.420000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78.0,United Kingdom of Great Britain and Northern Ireland,1998,Female,CAH17-01	Business and management,63,03/10/22 - 09/10/22,0.0,4.725555,0.0,0.0,0.0,0.0,0.0,04:43:32,01:19:38,5,5,0.0,0.007778333333333333,0.0008333333333333334,0.15,2.254166666666667,0.0,0,2,1,6,2,0,NA,2022-10-04 11:06:54.723000,2022-10-04 11:06:51.337000,2022-10-04 11:07:10.756000,2022-10-04 11:06:58.448000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.0,Iran,1989,Female,CAH15-04	Health and social care,64,03/10/22 - 09/10/22,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,00:00:12,01:19:38,2,2,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0,1,0,0,1,0,NA,2022-10-04 15:51:55.849000,NA,NA,2022-10-04 15:52:01.428000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55.0,Hong Kong (S.A.R.),2000,Male,"CAH13-01	Architecture, building and planning",65,03/10/22 - 09/10/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:19:38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.0,Hong Kong (S.A.R.),1995,Female,"CAH15-01	Sociology, social policy and anthropology",66,03/10/22 - 09/10/22,0.10194333333333333,1.6036116666666667,0.0,0.0,0.008055,0.10222166666666667,0.0,01:48:56,01:19:38,6,27,0.0,0.03972166666666666,0.005835000000000001,0.047223333333333326,1.4447216666666665,0.0,0,12,5,10,10,0,NA,2022-10-03 16:12:57.368000,2022-10-03 22:53:36.967000,2022-10-03 16:13:01.265000,2022-10-03 16:12:58.550000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.0,India,1987,Female,CAH17-01	Business and management,67,03/10/22 - 09/10/22,0.0,6.074166666666667,0.01,0.0,0.0,0.0,0.0,06:05:03,01:19:38,5,7,0.0,0.0016666666666666668,2.839445,0.000555,3.225556666666667,0.0,0,3,1,1,3,0,NA,2022-10-04 14:25:48.205000,2022-10-04 14:58:19.857000,2022-10-04 14:26:42.873000,2022-10-04 14:25:50.888000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.0,Myanmar,1996,Female,CAH11-01	Computing,68,03/10/22 - 09/10/22,0.0,0.0011116666666666666,0.0,0.0,0.0,0.0,0.0,00:00:04,01:19:38,2,2,0.0,0.000555,0.0,0.0,0.0,0.0,0,1,0,0,1,0,NA,2022-10-04 15:49:24.942000,NA,NA,2022-10-04 15:49:26.585000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.0,United Kingdom of Great Britain and Northern Ireland,1992,Male,CAH10-01	Engineering,69,03/10/22 - 09/10/22,0.0,1.07,0.0,0.0,0.0,0.0,0.0,01:04:12,01:19:38,3,3,0.0,0.0011116666666666666,0.0013883333333333332,0.0,1.0358333333333334,0.0,0,3,3,0,1,0,NA,2022-10-04 15:47:56.456000,2022-10-04 15:47:55.246000,NA,2022-10-04 15:48:42.253000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65.0,Nigeria,1995,Male,CAH15-02	Economics,70,03/10/22 - 09/10/22,0.0,0.35083333333333333,0.0,0.0,0.0,0.0,0.0,00:21:03,01:19:38,3,3,0.0,0.0011116666666666666,0.0,0.0011116666666666666,0.0,0.0,0,1,0,1,1,0,NA,2022-10-04 14:24:07.866000,NA,2022-10-04 14:13:36.773000,2022-10-04 14:24:11.651000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.0,Viet Nam,1998,Male,CAH15-02	Economics,71,03/10/22 - 09/10/22,0.015000000000000001,0.993055,0.0,0.0,0.0,0.0,0.0,01:00:29,01:19:38,6,10,0.0,0.0016666666666666668,0.007221666666666667,0.2983333333333333,0.17083333333333334,0.0,0,3,2,2,3,0,NA,2022-10-03 14:45:42.439000,2022-10-03 14:45:23.966000,2022-10-04 15:00:19.411000,2022-10-03 14:45:45.200000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69.0,India,1984,Male,"CAH06-01	Agriculture, food and related studies",72,03/10/22 - 09/10/22,0.0,0.20361166666666666,0.0,0.3716666666666667,1.0666666666666667,0.0,0.0,01:38:31,01:19:38,3,6,0.0,0.034721666666666665,0.019166666666666665,0.0,0.9736116666666667,0.0,0,4,2,0,2,0,NA,2022-10-04 15:39:55.647000,2022-10-06 14:19:41.327000,NA,2022-10-04 15:40:44.058000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.0,India,1997,Female,CAH10-01	Engineering,73,03/10/22 - 09/10/22,0.0,0.5741666666666667,0.0,0.0,0.0,0.0,0.001945,00:34:34,01:19:38,6,10,0.0,0.004166666666666667,0.0,0.005278333333333333,0.028611666666666664,0.0,0,5,1,2,5,0,NA,2022-10-04 14:25:27.085000,2022-10-04 14:59:34.975000,2022-10-04 14:27:38.073000,2022-10-04 14:25:31.472000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.0,Sri Lanka,1986,Female,CAH17-01	Business and management,74,03/10/22 - 09/10/22,0.0125,1.3752783333333334,0.0,0.0,0.0,0.003055,0.0,01:23:27,01:19:38,5,7,0.0,0.0027766666666666664,0.0011116666666666666,0.0008333333333333334,1.3288883333333332,0.0,0,4,1,2,3,0,NA,2022-10-04 14:28:22.278000,2022-10-04 15:48:20.410000,2022-10-03 12:06:54.034000,2022-10-04 14:28:24.994000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.0,Sri Lanka,1980,Male,CAH17-01	Business and management,75,03/10/22 - 09/10/22,0.6388883333333334,1.7141666666666666,0.0,0.0,0.0,0.0,0.0,02:21:11,01:19:38,4,7,0.0,0.0025,0.11722166666666665,0.04861166666666667,0.012778333333333334,0.0,0,3,2,1,3,0,NA,2022-10-03 11:52:03.630000,2022-10-03 11:29:25.820000,2022-10-03 11:52:46.578000,2022-10-03 11:52:07.988000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.0,Poland,1996,Male,CAH02-05	Medical sciences,76,03/10/22 - 09/10/22,0.0,0.005278333333333333,0.0,0.0,0.0,0.0,0.0,00:00:19,01:19:38,2,2,0.0,0.000555,0.0,0.0,0.0,0.0,0,1,0,0,1,0,NA,2022-10-04 15:49:25.570000,NA,NA,2022-10-04 15:49:27.526000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77.0,Sri Lanka,1990,Male,CAH17-01	Business and management,77,03/10/22 - 09/10/22,0.0,0.8230566666666667,0.0,0.0,0.0,0.0,0.0,00:49:23,01:19:38,7,16,0.0,0.03388833333333333,0.003055,0.29861166666666666,0.46277833333333335,0.0,0,1,2,3,7,0,NA,2022-10-04 14:57:15.817000,2022-10-04 14:38:36.257000,2022-10-04 14:38:45.251000,2022-10-04 14:11:05.973000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56.0,Pakistan,1992,Male,CAH10-01	Engineering,78,03/10/22 - 09/10/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:19:38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66.0,India,1994,Female,CAH15-02	Economics,79,03/10/22 - 09/10/22,0.0,0.06333333333333332,0.11361166666666667,0.0,0.0,0.008333333333333333,0.0,00:11:07,01:19:54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.0,Nigeria,1988,Male,CAH10-01	Engineering,80,03/10/22 - 09/10/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:19:38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.0,India,1989,Female,CAH11-01	Computing,81,30/01/23 - 05/02/23,0.0,0.6516666666666667,0.04138833333333333,0.0,0.0,0.0,0.0,00:41:35,00:39:42,4,7,0.0,0.007221666666666667,0.007500000000000001,0.0,0.6644450000000001,0.0,0,3,2,0,2,0,NA,2023-01-31 15:32:29.341000,2023-01-31 15:32:27.478000,NA,2023-01-31 15:33:10.496000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.6,Nigeria,1985,Female,CAH09-01	Mathematical sciences,82,30/01/23 - 05/02/23,0.0,2.481666666666667,0.0,0.0,0.0,0.0,0.0,02:28:54,00:39:42,4,4,0.0,0.0063883333333333335,0.006666666666666667,0.0,2.450278333333334,0.015000000000000001,0,5,2,0,3,2,NA,2023-01-31 14:25:19.830000,2023-01-31 15:32:03.675000,NA,2023-01-31 14:25:23.665000,2023-01-31 15:32:30.111000,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65.2,Nigeria,1996,Female,CAH07-01	Physics and astronomy,83,30/01/23 - 05/02/23,0.0,0.508055,0.0,0.0,0.0,0.0,0.0,00:30:29,00:39:42,3,3,0.0,0.009721666666666665,0.0011116666666666666,0.0,0.474445,0.0,0,2,1,0,1,0,NA,2023-01-31 15:38:16.962000,2023-01-31 15:38:56.284000,NA,2023-01-31 15:39:03.415000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69.0,India,1999,Male,CAH11-01	Computing,84,30/01/23 - 05/02/23,0.0,0.08777666666666666,0.0,0.0,0.0,0.0,0.0,00:05:16,00:39:42,2,4,0.0,0.027778333333333332,0.0,0.0,0.05,0.0,0,6,0,0,3,0,NA,2023-01-31 10:47:34.745000,NA,NA,2023-01-31 10:47:43.153000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56.8,Nigeria,1993,Male,"CAH02-02	Pharmacology, toxicology and pharmacy",85,30/01/23 - 05/02/23,0.025555,2.4102783333333333,0.0,0.0,0.0,0.0,0.0,02:26:09,00:39:42,5,5,0.0,0.003888333333333333,0.003055,0.0,1.3697216666666665,0.000555,0,3,2,0,1,1,NA,2023-01-31 15:27:11.574000,2023-01-31 15:27:05.766000,NA,2023-01-31 15:27:41.888000,2023-01-31 15:27:38.777000,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.0,Cameroon,1997,Male,CAH10-03	Materials and technology,86,30/01/23 - 05/02/23,0.0,1.2272216666666664,0.0,0.0,0.0,0.0,0.0,01:13:38,00:39:42,2,4,0.0,0.0022216666666666665,0.0,0.0,0.0,0.0,0,2,0,0,2,0,NA,2023-01-31 15:33:27.137000,NA,NA,2023-01-31 15:33:31.801000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.6,Egypt,1996,Male,CAH10-01	Engineering,87,30/01/23 - 05/02/23,0.0,0.6366666666666667,0.0,0.0,0.0,0.0,0.011111666666666667,00:38:52,00:39:42,3,4,0.0,0.0022233333333333332,0.0,0.0,0.6247216666666666,0.0,0,2,0,0,1,1,NA,2023-01-31 15:34:54.764000,NA,NA,2023-01-31 15:35:01.788000,2023-02-05 12:26:12.495000,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.6,Nigeria,1980,Male,CAH10-01	Engineering,88,30/01/23 - 05/02/23,0.0,0.0047216666666666665,0.0,0.045555,0.0,0.0,1.8533333333333333,01:54:13,00:39:42,2,4,0.0,0.0036116666666666667,0.0,0.0,0.0,0.0,0,2,0,0,2,0,NA,2023-01-31 15:34:23.996000,NA,NA,2023-01-31 15:34:27.022000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.0,Thailand,1997,Male,CAH11-01	Computing,89,30/01/23 - 05/02/23,0.0,0.020555,0.0,0.0,0.0,0.0,0.0,00:01:14,00:39:42,3,3,0.0,0.0011116666666666666,0.0,0.0,0.0,0.0016666666666666668,0,2,0,0,1,1,NA,2023-01-31 15:33:27.476000,NA,NA,2023-01-31 15:33:37.494000,2023-01-31 15:33:29.054000,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68.2,Pakistan,1995,Male,CAH11-01	Computing,90,30/01/23 - 05/02/23,0.0036116666666666667,0.005,0.0,0.0,0.0,0.0,0.0,00:00:31,00:39:42,2,2,0.0,0.003055,0.0,0.0,0.0013883333333333332,0.0,0,2,0,0,2,0,NA,2023-01-31 15:33:16.027000,NA,NA,2023-01-31 15:33:21.077000,NA,week_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
